x,y,live_count,dead_count,pipo_count,non_pipo_count,pipo_ba,non_pipo_ba,site,forest,elev,rep,crs
125199.24432287966,-252687.0172726102,5,0,0,5,0,0.015826227023600613,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252687.0172726102,5,0,0,5,0,0.231623003366051,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252687.0172726102,6,1,4,2,0.12262431849962598,0.025882352082316984,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252687.0172726102,0,3,0,0,0.04144814745503756,0,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252687.0172726102,3,7,3,0,0.180873359066996,0,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252707.0172726102,8,0,3,5,0.007768891096424719,0.03954236155031303,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252707.0172726102,12,1,7,5,0.04194474067430316,0.013528764474453954,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252707.0172726102,11,1,4,7,0.01762535446166941,0.03940087892217337,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252707.0172726102,15,7,4,11,0.23059553017888512,0.21665282838790173,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252707.0172726102,8,7,3,5,0.05669293792717728,0.02249163997695768,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252707.0172726102,4,5,4,0,0.08243330106686543,0,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252707.0172726102,14,4,14,0,0.09426641116252382,0,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252707.0172726102,21,9,16,5,0.299419091605575,0.07407307302411464,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252707.0172726102,9,0,4,5,0.04467245241645271,0.05087019997118729,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252707.0172726102,2,0,2,0,0.005285647108075027,0,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252707.0172726102,3,0,3,0,0.010193745245891771,0,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252707.0172726102,11,1,4,7,0.05133619652394005,0.1610666610090932,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252707.0172726102,10,3,8,2,0.07467408225495704,0.00477956443120065,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252707.0172726102,11,12,3,8,0.38787023804674337,0.13585774268635095,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252707.0172726102,4,2,1,3,0.028582405281656655,0.01056975613258285,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252707.0172726102,18,0,9,9,0.3114879840304286,0.1363063621889406,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252707.0172726102,31,2,18,13,0.8751582173611858,0.43936894032888907,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252707.0172726102,18,5,8,10,0.4755627926595082,0.46550985237391623,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252707.0172726102,24,10,15,9,1.3467634316717076,0.42203293458575075,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252707.0172726102,15,6,7,8,0.4660503563509722,0.4871835279844697,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252707.0172726102,8,5,7,1,0.421361992552528,0.022798570126883858,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252707.0172726102,18,10,8,10,0.46847813361313256,0.3589723397603706,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252707.0172726102,5,10,1,4,0.12331177903529705,0.09028789478150652,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252707.0172726102,3,7,0,3,0.048722498901684924,0.035167115970337316,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252707.0172726102,15,6,6,9,0.14441059880389187,0.07627254614297985,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252707.0172726102,23,3,14,9,0.48150470808197404,0.2105490201099246,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252707.0172726102,14,2,10,4,0.38187682117569105,0.16881266348231755,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252707.0172726102,3,2,3,0,0.02941395987395725,0,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252707.0172726102,4,1,4,0,0.0230082528030198,0,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252727.0172726102,5,7,4,1,0.053722018853231274,0.005602453797135772,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252727.0172726102,11,2,11,0,0.06423742035196521,0,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252727.0172726102,7,7,1,6,0.042043649229826674,0.023847234693971105,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252727.0172726102,2,6,2,0,0.034164090360471494,0,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252727.0172726102,0,13,0,0,0.25935943774161496,0,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252727.0172726102,0,4,0,0,0.031635093977304,0,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252727.0172726102,3,1,1,2,0.013682970405609594,0.004773629499398475,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252727.0172726102,13,1,4,9,0.017712181475701937,0.07761136220165857,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252727.0172726102,3,0,3,0,0.007710279853730816,0,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252727.0172726102,4,3,4,0,0.030405974575526525,0,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252727.0172726102,3,0,1,2,0.004099649267599397,0.008185410289483549,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252727.0172726102,1,2,0,1,0.007070333687912782,0.0031911486511383247,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252727.0172726102,4,0,3,1,0.011025303632293768,0.0025458697363411917,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252727.0172726102,19,2,3,16,0.07078628004334525,0.4883316372519144,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252727.0172726102,13,1,4,9,0.021048266505282784,0.05752699675248452,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252727.0172726102,20,2,13,7,0.35673151738353237,0.18647083767123007,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252727.0172726102,19,2,11,8,0.34858635970434254,0.22120605421051476,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252727.0172726102,21,1,15,6,0.22579208589294672,0.06640927197217188,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252727.0172726102,16,4,5,11,0.2215284873071199,0.2484400376780217,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252727.0172726102,17,10,10,7,0.555508166318195,0.31147948137673703,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252727.0172726102,23,1,16,7,0.4968662200233356,0.28237321707608115,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252727.0172726102,31,1,1,30,0.033952635570804225,1.072817636973111,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252727.0172726102,2,2,0,2,0.09147412649226164,0.04774491121806761,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252727.0172726102,6,3,0,6,0.04016379812489787,0.025958818130610628,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252727.0172726102,3,5,1,2,0.021933669172050405,0.005612166656923538,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252727.0172726102,6,5,2,4,0.02953844050721502,0.020166085341847936,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252727.0172726102,2,9,0,2,0.11156468991421067,0.031473399941673766,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252727.0172726102,6,2,2,4,0.04325736682502446,0.06293253259570936,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252727.0172726102,8,7,3,5,0.09901327111888583,0.08864168165220242,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252747.0172726102,14,5,11,3,0.10230303750169153,0.021595049958957564,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252747.0172726102,7,12,3,4,0.20150734452824576,0.017211132347363822,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252747.0172726102,16,14,7,9,0.1426444534188311,0.0803760082283121,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252747.0172726102,0,6,0,0,0.06569558390017685,0,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252747.0172726102,1,5,0,1,0.023075277133291026,0.006200027155269934,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252747.0172726102,2,5,0,2,0.014565497233369674,0.03256629440796656,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252747.0172726102,4,18,2,2,0.2650801944000458,0.01171135915482326,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252747.0172726102,19,14,8,11,0.3726187440020305,0.1929937509303428,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252747.0172726102,5,3,1,4,0.03408788709325297,0.053327595351754443,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252747.0172726102,15,5,9,6,0.07258434572612325,0.0889213681888419,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252747.0172726102,6,15,6,0,0.2380775221490846,0,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252747.0172726102,6,0,2,4,0.004599822427677019,0.010460886536474225,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252747.0172726102,11,0,4,7,0.014391506348563595,0.029350499601377606,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252747.0172726102,6,1,1,5,0.009871215402792144,0.024249700080076493,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252747.0172726102,16,0,5,11,0.02486098497564639,0.07134743581086014,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252747.0172726102,2,0,2,0,0.009304993109382181,0,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252747.0172726102,14,7,6,8,0.09781257120500844,0.12740665806442594,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252747.0172726102,17,2,12,5,0.32952456175457595,0.06866598069177746,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252747.0172726102,17,0,9,8,0.1863344599504575,0.16775623815852897,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252747.0172726102,9,2,3,6,0.10464856663508207,0.17333309460011953,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252747.0172726102,3,0,3,0,0.08282027845203828,0,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252747.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252747.0172726102,1,1,0,1,0.004207390167726959,0.011169627475575492,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252747.0172726102,2,3,1,1,0.015356650934236818,0.01255960748605354,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252747.0172726102,1,4,0,1,0.02563884535978067,0.005892788451971095,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252747.0172726102,9,3,0,9,0.015557505420132308,0.07492898552291291,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252747.0172726102,4,3,1,3,0.018328841377798916,0.030832001600903818,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252747.0172726102,1,1,1,0,0.004971848758972811,0,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252747.0172726102,0,8,0,0,0.026279737345653288,0,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252767.0172726102,8,5,4,4,0.09147443912573844,0.05355787245915954,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252767.0172726102,29,2,20,9,0.19330313871653676,0.1547067326509222,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252767.0172726102,20,3,12,8,0.06359145341348894,0.034259385390206745,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252767.0172726102,5,4,4,1,0.02731153714223434,0.002459199985533434,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252767.0172726102,9,0,4,5,0.1420927270587252,0.06477233180363794,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252767.0172726102,29,0,14,15,0.5140627220385894,0.1042474460485603,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252767.0172726102,11,5,4,7,0.10918894182687612,0.12650870957326157,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252767.0172726102,8,14,6,2,0.4008069207251061,0.04701138899728258,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252767.0172726102,15,3,12,3,0.12367536966039384,0.04462732060830124,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252767.0172726102,6,3,0,6,0.018855879373839386,0.03472588804156977,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252767.0172726102,7,6,3,4,0.1233026213087149,0.07119597710511343,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252767.0172726102,3,1,0,3,0.0032376783988823077,0.02273327124636202,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252767.0172726102,5,5,0,5,0.02749281693196031,0.02119987107571326,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252767.0172726102,7,7,3,4,0.05108457735531284,0.024691228147214698,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252767.0172726102,4,1,1,3,0.005993366493232694,0.008852895342433515,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252767.0172726102,10,2,5,5,0.08332814585025787,0.06307212165531202,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252767.0172726102,2,1,0,2,0.011217866404191111,0.006738762437216068,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252767.0172726102,5,5,5,0,0.2026699280055929,0,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252767.0172726102,1,2,0,1,0.03000493199005024,0.0057444003453606335,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252767.0172726102,1,12,1,0,0.33831402092387197,0,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252767.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252767.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252767.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252767.0172726102,3,1,3,0,0.019088670135504162,0,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252767.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252767.0172726102,0,1,0,0,0.005728285194169504,0,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252767.0172726102,7,3,3,4,0.021579873146779036,0.026193282788921565,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252767.0172726102,8,6,2,6,0.02370201247150008,0.06933107123853037,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252767.0172726102,11,2,9,2,0.05239619758917403,0.006034051728286721,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252787.0172726102,4,26,1,3,0.3984473254138986,0.04735845447501499,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252787.0172726102,7,17,5,2,0.23129666299777532,0.009330518646489462,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252787.0172726102,12,6,9,3,0.07142785641661727,0.011377636173033286,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252787.0172726102,8,5,2,6,0.04505286650426707,0.039205787114419105,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252787.0172726102,14,1,10,4,0.33031854933106447,0.06437556541944747,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252787.0172726102,6,9,6,0,0.4543590070675557,0,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252787.0172726102,14,3,8,6,0.14023549245897612,0.08863943254381915,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252787.0172726102,16,5,15,1,0.22031704491358453,0.02152713740117255,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252787.0172726102,13,0,12,1,0.2073533828061773,0.025762161887358578,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252787.0172726102,21,11,16,5,0.6531540564217043,0.15074623213288713,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252787.0172726102,16,2,11,5,0.1889899620757771,0.11867821801345557,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252787.0172726102,7,2,5,2,0.10200952187442798,0.029028412265720626,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252787.0172726102,12,6,7,5,0.3695814621707961,0.11908647518115606,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252787.0172726102,11,8,4,7,0.16239009025532894,0.13652671161545726,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252787.0172726102,14,11,11,3,0.3821936635470225,0.11391845589814516,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252787.0172726102,11,5,7,4,0.16685512687337667,0.03461835227693265,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252787.0172726102,3,13,0,3,0.3159904697010839,0.08204896413546905,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252787.0172726102,13,9,9,4,0.4131562792839932,0.1365371854578689,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252787.0172726102,10,21,5,5,0.7883574996194551,0.15018763574493876,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252787.0172726102,8,10,7,1,0.559874084344999,0.035929012573322504,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252787.0172726102,10,12,7,3,0.5347249119091791,0.07580441582427436,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252787.0172726102,3,6,2,1,0.11645540400735478,0.009372326327897309,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252787.0172726102,2,10,0,2,0.04391601069649156,0.017738519195217996,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252787.0172726102,2,4,2,0,0.06905634723839621,0,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252787.0172726102,14,3,12,2,0.31622235292258255,0.037362313423596395,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252787.0172726102,8,7,7,1,0.10571568647731122,0.0047314456422778576,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252787.0172726102,2,2,2,0,0.021115983901292577,0,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252787.0172726102,5,8,5,0,0.09309798787508529,0,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252787.0172726102,15,12,13,2,0.17353904744700588,0.01030249264394819,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252807.0172726102,1,16,0,1,0.24918103395964505,0.005171955700025748,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252807.0172726102,0,11,0,0,0.1721366347378519,0,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252807.0172726102,1,4,0,1,0.12099364340894074,0.0033124765857821294,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252807.0172726102,12,2,2,10,0.10589041107951497,0.230698888184104,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252807.0172726102,22,8,15,7,0.8385713383771256,0.1745165482680706,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252807.0172726102,1,2,0,1,0.00956822109830729,0.007562461780921309,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252807.0172726102,0,1,0,0,0.002575093191039273,0,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252807.0172726102,0,2,0,0,0.004676829547042028,0,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252807.0172726102,9,2,1,8,0.03749569534735203,0.1714175247492049,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252807.0172726102,10,2,5,5,0.1958010365149651,0.28218380007098065,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252807.0172726102,14,0,7,7,0.257841556901404,0.19636133123926078,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252807.0172726102,23,0,11,12,0.15767237467061546,0.1375939934115826,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252807.0172726102,25,1,20,5,0.6945103906279715,0.19597445517811798,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252807.0172726102,4,13,2,2,0.25948233188171765,0.026107908436567455,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252807.0172726102,3,24,3,0,0.7903031220024562,0,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252807.0172726102,16,9,11,5,0.6100994430175137,0.17147299791367782,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252807.0172726102,8,14,6,2,0.6587830437809639,0.05517134293811612,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252807.0172726102,15,14,15,0,0.9137253450961287,0,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252807.0172726102,4,19,3,1,0.745130271629881,0.019669194859756028,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252807.0172726102,2,28,1,1,1.1321217975227131,0.05428230373651493,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252807.0172726102,9,10,5,4,0.4908066682768704,0.11242859927720972,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252807.0172726102,14,5,7,7,0.22603191142249135,0.17925115089070232,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252807.0172726102,7,12,5,2,0.13427116005797848,0.010248654368687764,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252807.0172726102,13,4,11,2,0.2556032358618747,0.0074946996021645436,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252807.0172726102,9,6,8,1,0.10044386247623975,0.002507671902277496,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252807.0172726102,6,7,6,0,0.06641958655760902,0,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252807.0172726102,5,10,3,2,0.13544097447582268,0.006308937615747499,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252807.0172726102,5,12,1,4,0.2958552108326292,0.3657340450682519,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252807.0172726102,8,8,8,0,0.1848513094082993,0,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252827.0172726102,0,5,0,0,0.09657328164183376,0,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252827.0172726102,0,3,0,0,0.021797669035191522,0,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252827.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252827.0172726102,0,5,0,0,0.06757601093325698,0,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252827.0172726102,1,2,0,1,0.03861714471476138,0.02157622277297742,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252827.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252827.0172726102,3,4,0,3,0.18693851671723438,0.14326796621899432,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252827.0172726102,4,1,1,3,0.061336900902137365,0.08814143489873572,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252827.0172726102,4,4,0,4,0.11825998381656856,0.18942374392144906,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252827.0172726102,27,3,6,21,0.24225368989150758,0.673894087270753,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252827.0172726102,19,1,10,9,0.3171639368637831,0.18260000084334388,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252827.0172726102,25,1,8,17,0.2077224347379903,0.54143192729242,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252827.0172726102,25,8,10,15,0.4672374596320124,0.5033671560947662,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252827.0172726102,14,7,4,10,0.2876465649340902,0.3548253235372028,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252827.0172726102,3,4,1,2,0.11479031365033551,0.06762107463740999,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252827.0172726102,3,8,1,2,0.16765565196892931,0.028882120035754178,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252827.0172726102,4,17,4,0,0.5904563281479278,0,sequ_4k_3,sequ,4k,3,3310
125059.24432287966,-252827.0172726102,9,14,4,5,0.4455597376262214,0.14673241789782984,sequ_4k_3,sequ,4k,3,3310
125079.24432287966,-252827.0172726102,1,2,1,0,0.030859634591466803,0,sequ_4k_3,sequ,4k,3,3310
125099.24432287966,-252827.0172726102,0,1,0,0,0.044627562293902724,0,sequ_4k_3,sequ,4k,3,3310
125119.24432287966,-252827.0172726102,8,6,3,5,0.27044386140548365,0.16770798776582108,sequ_4k_3,sequ,4k,3,3310
125139.24432287966,-252827.0172726102,7,7,4,3,0.24161130955618157,0.07237037859157104,sequ_4k_3,sequ,4k,3,3310
125159.24432287966,-252827.0172726102,2,6,0,2,0.027432021354329966,0.01855105160979175,sequ_4k_3,sequ,4k,3,3310
125179.24432287966,-252827.0172726102,0,6,0,0,0.01649996318608541,0,sequ_4k_3,sequ,4k,3,3310
125199.24432287966,-252827.0172726102,2,7,2,0,0.05234784745146243,0,sequ_4k_3,sequ,4k,3,3310
125219.24432287966,-252827.0172726102,3,3,2,1,0.0327743286253881,0.013096640878953856,sequ_4k_3,sequ,4k,3,3310
125239.24432287966,-252827.0172726102,10,3,8,2,0.03822225343581511,0.00843330348781746,sequ_4k_3,sequ,4k,3,3310
125259.24432287966,-252827.0172726102,2,5,2,0,0.13102729246302602,0,sequ_4k_3,sequ,4k,3,3310
125279.24432287966,-252827.0172726102,1,2,1,0,0.013501696749015857,0,sequ_4k_3,sequ,4k,3,3310
124719.24432287966,-252847.0172726102,3,4,0,3,0.02530306732144045,0.015389368564640562,sequ_4k_3,sequ,4k,3,3310
124739.24432287966,-252847.0172726102,4,0,1,3,0.004842907722565244,0.013516021547913825,sequ_4k_3,sequ,4k,3,3310
124759.24432287966,-252847.0172726102,1,0,1,0,0.002391836704652186,0,sequ_4k_3,sequ,4k,3,3310
124779.24432287966,-252847.0172726102,0,0,0,0,0,0,sequ_4k_3,sequ,4k,3,3310
124799.24432287966,-252847.0172726102,3,6,2,1,0.11881528039685445,0.007025190925331496,sequ_4k_3,sequ,4k,3,3310
124819.24432287966,-252847.0172726102,16,2,14,2,0.5608697878094031,0.09800695890064293,sequ_4k_3,sequ,4k,3,3310
124839.24432287966,-252847.0172726102,22,6,19,3,0.8471181457523185,0.14035396331179079,sequ_4k_3,sequ,4k,3,3310
124859.24432287966,-252847.0172726102,8,2,2,6,0.11420194351830443,0.1396809355591825,sequ_4k_3,sequ,4k,3,3310
124879.24432287966,-252847.0172726102,18,9,1,17,0.2912421656665559,0.5635563037296243,sequ_4k_3,sequ,4k,3,3310
124899.24432287966,-252847.0172726102,13,9,4,9,0.38889757427753496,0.30849261407301914,sequ_4k_3,sequ,4k,3,3310
124919.24432287966,-252847.0172726102,15,8,8,7,0.2802115728673142,0.1862629159107163,sequ_4k_3,sequ,4k,3,3310
124939.24432287966,-252847.0172726102,32,3,13,19,0.48190640349793296,0.757743591766062,sequ_4k_3,sequ,4k,3,3310
124959.24432287966,-252847.0172726102,2,3,0,2,0.06330478774651206,0.058424152909066135,sequ_4k_3,sequ,4k,3,3310
124979.24432287966,-252847.0172726102,11,13,1,10,0.5784973412404095,0.4028248282437174,sequ_4k_3,sequ,4k,3,3310
124999.24432287966,-252847.0172726102,8,7,2,6,0.2397809415843892,0.18890899736183608,sequ_4k_3,sequ,4k,3,3310
125019.24432287966,-252847.0172726102,10,6,6,4,0.3186145891166128,0.14794252438669475,sequ_4k_3,sequ,4k,3,3310
125039.24432287966,-252847.0172726102,1,17,1,0,0.5629638140865237,0,sequ_4k_3,sequ,4k,3,3310
