forest,elev,rep,site,plot,live_count,dead_count,pipo_count,abco_count,cade_count,pipo_and_dead_count,total_count,live_tpha,dead_tpha,pipo_tpha,abco_tpha,cade_tpha,pipo_and_dead_tpha,overall_tpha,live_ba,dead_ba,pipo_ba,pipo_and_dead_ba,total_ba,live_bapha,dead_bapha,pipo_bapha,pipo_and_dead_bapha,overall_bapha,live_qmd,dead_qmd,pipo_qmd,pipo_and_dead_qmd,overall_qmd,live_sdi_ac,pipo_and_dead_sdi_ac,overall_sdi_ac,plot_cwd,plot_cwd_zscore,pipo_and_dead_tpha_s,overall_tpha_s,pipo_and_dead_bapha_s,overall_bapha_s,pipo_and_dead_qmd_s,overall_qmd_s,live_sdi_ac_s,pipo_and_dead_sdi_ac_s,overall_sdi_ac_s,x_3310,y_3310
sierra,4000,1,sier_4k_1,sier_4k_1_3,21,17,0,0,23,17,38,518.9208423320797,420.0787771259693,0,0,568.3418749351349,420.0787771259693,938.999619458049,8361.1294418399,23615.507429322162,0,23615.507429322162,31976.636871162063,206607.82537176722,583551.3813011115,0,583551.3813011115,790159.2066728788,22.515307643594706,42.056123515802916,NaN,42.056123515802916,32.73253595109114,169.64828495151653,415.02188335745836,595.3082551734212,837.7505310946221,1.3530033263260397,0.985977636021313,1.5757144615484806,1.059781923158628,1.4351424255560608,-0.711949886287072,-1.4945156454122452,1.55920179612309,1.0498787702537038,1.460239588107624,38696.81253864232,-81196.8176535829
sierra,4000,1,sier_4k_1,sier_4k_1_4,5,7,0,0,5,7,12,123.55258150763802,172.97361411069323,0,0,123.55258150763802,172.97361411069323,296.52619561833126,310.7130261825856,12971.154086668932,0,12971.154086668932,13281.867112851518,7677.879298581755,320523.91450825904,0,320523.91450825904,328201.7938068408,8.895078549400225,48.57304708815962,NaN,48.57304708815962,37.53997695346477,7.805656757113251,220.52718230293067,239.5962136383032,841.2012576052591,1.3754125486726567,-1.0681424390230896,-0.9532099829120436,-1.2740384766661976,-1.2257801119473506,0.6064992859433642,0.37891672332204057,-1.0914570738558445,-1.236338540915126,-1.1857067799875882,38784.046627627504,-81336.36821557535
sierra,4000,1,sier_4k_1,sier_4k_1_5,9,6,1,0,9,7,15,222.39464671374844,148.26309780916563,24.710516301527605,0,222.39464671374844,172.97361411069323,370.6577445229141,4699.863880873021,13304.21291267972,2067.5691977094298,15371.782110389151,18004.07679355274,116136.06304327358,328753.9700577663,51090.70236453522,379844.6724223015,444890.0331010398,25.785552690519463,53.13418546786366,51.308,52.87716338836644,39.092627216224116,92.43216764772535,256.2872409660235,321.76846561019045,842.0588727960724,1.380981952518348,-1.0681424390230896,-0.6614110085512139,-0.7476904239668424,-0.5536437696097376,1.4772718997671994,0.9839756846573866,0.29455608120812515,-0.8159915354660925,-0.5744725616437193,38811.32731801116,-81472.7492411416
sierra,4000,2,sier_4k_2,sier_4k_2_1,3,12,0,1,2,12,15,74.13154890458281,296.52619561833126,0,24.710516301527605,49.42103260305521,296.52619561833126,370.6577445229141,4858.564663326356,17294.889005807883,0,17294.889005807883,22153.45366913424,120057.6413151519,427365.63671112625,0,427365.63671112625,547423.2780262781,45.40967833696541,42.83742192289354,NaN,42.83742192289354,43.364081345433036,83.89156370194205,302.65848542627845,386.5947454915232,776.6916867265547,0.9564835744842932,-1.3684174698100782,-1.447687547858573,0.05233731134329482,0.24481936822727252,1.7319094096485042,1.6754771026677753,-0.2201080463137133,-0.20778530468823272,-0.7771485241588841,40305.4558747942,-73370.04509123275
sierra,4000,2,sier_4k_2,sier_4k_2_2,14,25,1,2,29,26,39,345.94722822138647,617.7629075381901,24.710516301527605,49.42103260305521,716.6049727443005,642.4734238397177,963.7101357595766,3156.8889362732302,21555.133477815914,48.69458874126954,21603.828066557184,24712.022414089144,78008.35552189179,532638.4771851735,1203.2684288873236,533841.7456140609,610646.8327070653,16.944185332184862,33.13297350736876,7.8740000000000006,32.526230959973496,28.40382972011399,68.38155680295696,402.7832408516825,475.31994951784753,766.6636919490929,0.8913611824412986,0.7139569407704753,0.32499108217233286,1.1005380372055455,1.6273049057329143,-0.03316315189563498,-0.20999115770988033,-0.4732558413671563,1.1147657381368707,1.7070169411731184,40344.5915325683,-73470.01530925976
sierra,4000,2,sier_4k_2,sier_4k_2_3,29,23,3,1,32,26,52,716.6049727443005,568.3418749351349,74.13154890458281,24.710516301527605,790.7365216488834,642.4734238397177,1284.9468476794355,3295.878797789674,16829.93422298802,462.97862365138366,17292.912846639403,20125.813020777692,81442.86676064094,415876.3639707828,11440.44082699633,427316.80479777907,497319.23073142365,12.029336582733466,30.523360824129444,14.017639982060699,29.100634727415507,22.198830967140868,77.24494836606931,330.76917247994396,409.6867796800808,764.2233032523307,0.8755131537002951,0.7139569407704753,1.285192006772407,0.051856587098737576,-0.850786867539865,-0.6195576759385478,-0.9920186594808776,-0.32859130024151684,0.16352964454082244,-0.13060806832109378,40352.98810069706,-73578.91522382945
sierra,4000,2,sier_4k_2,sier_4k_2_4,16,14,2,2,11,16,30,395.3682608244417,345.94722822138647,49.42103260305521,49.42103260305521,271.81567931680365,395.3682608244417,741.3154890458281,10723.399709392435,9749.558605314953,684.3084505211706,10433.867055836123,20472.95831470739,264980.7433267381,240916.62684933387,16909.615121876483,257826.24197121034,505897.37017607206,29.2120015618581,29.777176734635443,20.87209357012372,28.814939853312204,29.47709852523933,204.93108155892511,200.0265590274065,390.43932544491776,766.7657332421292,0.8920238446421819,-0.7734533525013486,-0.3397634040892568,-1.6166879607074622,-0.6632119394800711,-0.6684630046311261,-0.07472509951788611,1.7554479453365632,-1.5634536477395649,-0.6695063625686235,40363.44700442779,-73656.79055443686
sierra,4000,2,sier_4k_2,sier_4k_2_5,12,25,1,0,5,26,37,296.52619561833126,617.7629075381901,24.710516301527605,0,123.55258150763802,642.4734238397177,914.2891031565214,2386.034848322207,18651.547610343525,121.66046573130923,18773.208076074836,21037.582458665733,58960.15301547884,460889.3712741119,3006.2929217049573,463895.6641958169,519849.5242895908,15.911196068596897,30.82069953002365,12.446000000000002,30.320588907412528,26.906184314732894,52.43720950019739,355.70770991805136,409.7172843377632,771.2399673130802,0.9210797857078342,0.7139569407704753,0.17726786300309072,0.41195602505988294,-0.3581254669402559,-0.4107255771831948,-0.39874218595913036,-0.7334927574141773,0.4929435697501058,-0.12975398612451852,40392.23456595157,-73775.04113895493
sierra,4000,3,sier_4k_3,sier_4k_3_1,0,15,0,0,1,15,15,0,370.6577445229141,0,0,24.710516301527605,370.6577445229141,370.6577445229141,0,22748.581603334253,0,22748.581603334253,22748.581603334253,0,562129.196545822,0,562129.196545822,562129.196545822,NaN,43.942685158434884,NaN,43.942685158434884,43.942685158434884,NaN,395.7718011291863,395.7718011291863,688.1141075619929,0.3812555289393758,0.7928249671720922,-0.42500343823513964,0.6120725316822231,-0.16089480043313908,-0.4232103948665342,0.449394569040436,NaN,0.6689245989618985,-0.24761143849851544,73324.61840931588,-112807.18734451197
sierra,4000,3,sier_4k_3,sier_4k_3_2,2,13,1,0,2,14,15,49.42103260305521,321.23671191985886,24.710516301527605,0,49.42103260305521,345.94722822138647,370.6577445229141,1937.90275380838,22507.186160292204,1848.5195544955816,24355.705714787786,24445.088914100586,47886.57758875721,556164.190515417,45677.872585055615,601842.0631004726,604050.7681041743,35.124168459908056,46.950906815196134,48.514,47.06427797324481,45.55176826425073,35.497439547708595,417.0961067049627,421.7837620961749,684.0101794494635,0.3546043767009368,0.43244998209386865,-0.42500343823513964,1.0810628655848518,0.2736322551360169,0.3054740443764671,0.6802637107767072,-0.5921641806830389,1.0301662582425395,0.0617363599663686,73274.69411371507,-112901.88373081293
sierra,4000,3,sier_4k_3,sier_4k_3_3,0,13,0,0,0,13,13,0,321.23671191985886,0,0,0,321.23671191985886,321.23671191985886,0,22114.690546983282,0,22114.690546983282,22114.690546983282,0,546465.4212644688,0,546465.4212644688,546465.4212644688,NaN,46.539725400003086,NaN,46.539725400003086,46.539725400003086,NaN,379.6958313226225,379.6958313226225,681.7331148849769,0.3398169845486203,0.07207499701564504,-0.5884662990948087,0.4270906898585363,-0.323253555105046,0.1830258839781367,0.8220145098367242,NaN,0.3965916975770354,-0.43879525098230765,73231.70059035083,-112996.51955445204
sierra,4000,3,sier_4k_3,sier_4k_3_4,8,8,0,0,9,8,16,197.68413041222084,197.68413041222084,0,0,222.39464671374844,197.68413041222084,395.3682608244417,1802.20649090607,16623.298913012062,0,16623.298913012062,18425.50540391813,44533.4528722533,410770.2987751507,0,410770.2987751507,455303.75164740393,16.936058322407842,51.43617591248401,NaN,51.43617591248401,38.29171100904215,39.04200847687054,278.92013047233837,330.8717982058272,696.5073014317829,0.4357614270586878,-1.7297999283754728,-0.3432720078053051,-1.1754050835867287,-1.2681659333142825,1.3260216261007425,-0.3613998188495975,-0.5624085545329539,-1.3105861170046564,-1.0194361021670761,73460.8316616756,-113007.30813020933
sierra,4000,3,sier_4k_3,sier_4k_3_5,31,11,3,2,26,14,42,766.0260053473557,271.81567931680365,74.13154890458281,49.42103260305521,642.4734238397177,345.94722822138647,1037.8416846641594,11961.286080827622,17188.632447441138,224.82610847555972,17413.4585559167,29149.91852826876,295569.5546875262,424739.9822934605,5555.569218494332,430295.5515119549,720309.5369809867,22.16476602701364,44.60457228091798,9.76827333769894,39.79546281029678,29.726863350623905,243.5733633507164,309.94009234242174,554.8396582268145,706.8977319425874,0.503237498221079,0.43244998209386865,1.7817451833703928,-0.9448210035388811,1.478682033716452,-1.3913111595888104,-1.5902729708042684,1.1545727352159927,-0.7850964377768188,1.6441064316815295,73597.32444509937,-113157.2919569565
sierra,5000,1,sier_5k_1,sier_5k_1_1,9,16,0,3,10,16,25,222.39464671374844,395.3682608244417,0,74.13154890458281,247.10516301527605,395.3682608244417,617.7629075381901,5805.398258767942,22315.904086932896,0,22315.904086932896,28121.30234570084,143454.3883101452,551437.5117234818,0,551437.5117234818,694891.900033627,28.658259689737694,42.14075488763817,NaN,42.14075488763817,37.84449983603958,111.43432876037348,392.0011984995251,506.3481561934029,729.9828530484447,0.6531536420143017,-0.1388420269001245,-0.26876525627335834,0.9914299800704249,1.1827257397765738,1.1419145192864908,1.1024124257519443,0.16560907899445965,0.9559424286246171,1.098925050836901,40836.933696021384,-70382.50148778921
sierra,5000,1,sier_5k_1,sier_5k_1_2,7,10,2,0,3,12,17,172.97361411069323,247.10516301527605,49.42103260305521,0,74.13154890458281,296.52619561833126,420.0787771259693,4289.329481308228,7458.886104558896,1690.6295040088014,9149.515608567697,11748.215585867125,105991.54607048992,184312.92667794033,41776.32791865301,226089.25459659332,290304.4727484303,27.931917012621962,30.81711983297596,32.806831148405664,31.157563404947656,29.66310112699932,82.82103944414922,172.27923731444037,223.72604259311674,724.976511535248,0.6206421637019816,-1.527262295901371,-0.806295768820075,-0.9194036379533982,-1.0758777669234305,-0.4141424336740513,-0.12066225847134592,-0.37696899273074524,-0.9616349480687741,-1.1630075486229796,40735.06170034488,-70380.77384112868
sierra,5000,1,sier_5k_1,sier_5k_1_3,41,13,6,2,33,19,54,1013.1311683626318,321.23671191985886,148.26309780916563,49.42103260305521,815.447037950411,469.4998097290245,1334.3678802824907,8722.107849948958,7901.393746054741,769.8406729928282,8671.234419047569,16623.501596003698,215527.7882098456,195247.51896667393,19023.160499568265,214270.6794662422,410775.30717651953,16.457878703363754,27.818597785820025,12.781442198228909,24.10564310870404,19.79791403340448,190.19973413557776,173.20006920286258,347.41973109574815,720.3129297413498,0.5903565873084438,0.9024731748508105,1.6797828517084896,-0.988816429267069,-0.4033510625714548,-1.4132317808812969,-1.5954541636708415,1.6591941504213972,-0.9535985807095329,-0.1730397686521537,40663.10303966976,-70347.99629341159
sierra,5000,1,sier_5k_1,sier_5k_1_4,14,5,11,0,3,16,19,345.94722822138647,123.55258150763802,271.81567931680365,0,74.13154890458281,395.3682608244417,469.4998097290245,2627.430291364255,12293.635516367673,2063.667550120379,14357.303066488052,14921.065807731928,64925.15904588385,303782.0808322421,50994.290638183156,354776.3714704253,368707.23987812595,15.458118874651506,55.95130541461924,15.455340742104182,33.80115199590097,31.62118796330281,58.127228311045926,265.32187803265134,280.00082064375084,720.3159599783614,0.5903762658470785,-0.1388420269001245,-0.6719131406833958,-0.1635991615422152,-0.6381954445578151,-0.039608818904331745,0.17206109167505101,-0.8452241548713837,-0.14962479693617062,-0.712619030263354,40567.56640660942,-70358.01927420963
sierra,5000,1,sier_5k_1,sier_5k_1_5,11,19,0,2,10,19,30,271.81567931680365,469.4998097290245,0,49.42103260305521,247.10516301527605,469.4998097290245,741.3154890458281,3394.4334024741374,22928.86812439714,0,22928.86812439714,26323.301526871277,83878.20192628699,566584.1695634922,0,566584.1695634922,650462.3714897792,19.821766823368698,39.19851072090421,NaN,39.19851072090421,33.42447628709636,70.92167583177456,409.5293728037228,487.70806589247337,740.6649044564416,0.7225235165557675,0.9024731748508105,0.06719131406833959,1.0803892486922575,0.9346985342761267,0.7250685141731901,0.44164290471519224,-0.6026100818137279,1.1089158970898603,0.9497412967015852,40509.040270719954,-70213.67780078854
sierra,5000,2,sier_5k_2,sier_5k_2_1,2,13,1,0,7,14,15,49.42103260305521,321.23671191985886,24.710516301527605,0,172.97361411069323,345.94722822138647,370.6577445229141,1041.7905770244556,25620.49825336305,779.1134198603127,26399.611673223364,26662.288830387504,25743.18303634066,633095.7397429872,19252.294862197177,652348.0346051843,658838.9227793277,25.753145050653522,50.09301466118958,31.496000000000002,48.9992926683641,47.57273763547073,20.494810266814497,447.9281148008577,455.46970513643595,717.3339671425455,0.571011027747846,-0.12463539056995102,-0.7043701718952854,0.06537465528088122,-0.06365135802016098,0.06838861254952504,0.23917403412531743,-0.6388182775138257,0.08794597649878381,-0.11226994774068087,76321.24637163454,-114014.9884945252
sierra,5000,2,sier_5k_2,sier_5k_2_2,1,11,0,1,1,11,12,24.710516301527605,271.81567931680365,0,24.710516301527605,24.710516301527605,271.81567931680365,296.52619561833126,741.8704201466463,37073.81008639543,0,37073.81008639543,37815.68050654208,18332.001110654837,916112.9884996128,0,916112.9884996128,934444.9896102677,30.733999999999998,65.50769633895214,NaN,65.50769633895214,63.34325788379797,14.012967199995309,588.4023869686563,604.8327084765158,719.8046146168398,0.5870555587823698,-1.0594008198445846,-1.3258732647440667,1.3120654137187637,1.256212485393782,1.519064202666184,1.487566807595961,-0.7446272572708796,1.221795188323751,1.143211398084828,76284.48803755891,-113891.93580391025
sierra,5000,2,sier_5k_2,sier_5k_2_3,4,16,0,0,3,16,20,98.84206520611042,395.3682608244417,0,0,74.13154890458281,395.3682608244417,494.2103260305521,2567.486796587021,30843.28425266469,0,30843.28425266469,33410.771049251714,63443.92434102047,762153.4783181205,0,762153.4783181205,825597.402659141,28.5876971790314,49.54221003346541,NaN,49.54221003346541,46.11936411096753,49.310731974600834,522.0002608886936,574.8410541247854,715.4036929548963,0.5584757128431069,0.4985415622798048,0.3314683161860168,0.584372459507291,0.734946766857286,0.11609746343049394,0.12412513424290533,-0.1684299565950605,0.6858251693487972,0.8911144147153194,76289.60171245437,-113769.50436233729
sierra,5000,2,sier_5k_2,sier_5k_2_4,14,10,2,0,0,12,24,345.94722822138647,247.10516301527605,49.42103260305521,0,0,296.52619561833126,593.0523912366625,8562.038957302058,11340.924114168556,5546.673419940759,16887.597534109314,19902.963071470615,211572.40322872694,280240.0901975496,137061.163962696,417301.2541602456,491812.49342627655,27.904846716757184,37.99962244022959,59.4232443577427,42.330010036222134,32.49438389937559,165.35804241589256,296.34198464272504,371.15581298537154,686.6317120444697,0.37162876464628986,-0.7478123434197068,1.1601391066510585,-1.0455790353241574,-0.8635326796924212,-0.5176744442483039,-0.9544269088728605,1.7259151231553431,-1.135593477032518,-0.8209763638040242,76278.38151833693,-113541.39811738348
sierra,5000,2,sier_5k_2,sier_5k_2_5,3,18,1,0,0,19,21,74.13154890458281,444.7892934274969,24.710516301527605,0,0,469.4998097290245,518.9208423320797,2644.3036504182014,15564.837659925297,2430.2197404995086,17995.057400424805,18209.141310343497,65342.108459847914,384615.17472621484,60051.98451390729,444667.15924012207,449957.2831860627,33.50040783831345,33.1811248352634,55.626,34.72600928168365,33.22692453274546,48.96708407005219,330.4890348591187,337.8323024498851,678.425946837892,0.3183400393672784,1.4333069915544383,0.5386360138022772,-0.9162334931827799,-1.0639752145384849,-1.1858758343979003,-0.896439067091322,-0.1740396317755775,-0.859972857138814,-1.1010795012554424,76292.5672810583,-113419.66254593804
sierra,5000,3,sier_5k_3,sier_5k_3_1,14,16,1,2,13,17,30,345.94722822138647,395.3682608244417,24.710516301527605,49.42103260305521,321.23671191985886,420.0787771259693,741.3154890458281,10569.816672477984,16072.50788323308,324.2927866223985,16396.80066985548,26642.324555711064,261185.6271894255,397159.96805506194,8013.442190300591,405173.41024536255,658345.5952444874,31.004502631530336,35.763242844434565,20.32,35.04371641250397,33.62640886168687,199.24810432888694,300.50605086243866,492.9354388769449,782.6645642585631,0.99527179495070806,1.1804865044111152,1.6804823378210374,-0.4875116224393078,-0.09960644722508238,-0.9698470933565883,-1.001517214604396,0.2751954232430937,-0.293286542662865,0.08562349973649952,55236.94766938876,-84560.32949137222
sierra,5000,3,sier_5k_3,sier_5k_3_2,11,9,0,2,7,9,20,271.81567931680365,222.39464671374844,0,49.42103260305521,172.97361411069323,222.39464671374844,494.2103260305521,3063.046711144374,36869.9109968066,0,36869.9109968066,39932.95770795097,75689.46568807357,911074.5367224612,0,911074.5367224612,986764.0024105348,18.82935860443859,72.22205625861272,NaN,72.22205625861272,50.4203435589247,64.758367029547,572.1797242981962,673.110839459466,781.9808692701963,0.9908318392009979,-0.13116516715679064,0.06463393607003984,1.706371583145918,1.3227989551386372,0.4583820001669188,0.8478649290649396,-0.7500165718379451,1.7569454730190184,1.2999354246378774,55279.28097611637,-84478.79092819383
sierra,5000,3,sier_5k_3,sier_5k_3_3,6,11,4,0,2,15,17,148.26309780916563,271.81567931680365,98.84206520611042,0,49.42103260305521,370.6577445229141,420.0787771259693,2628.241023330811,11155.317164575143,2110.5379919368975,13265.85515651204,13783.558187905954,64945.1926513596,275653.6466439447,52152.483454750036,327806.13009869476,340598.8392953043,23.61630935039032,35.93351303322695,25.919203459983102,33.55653079009609,32.13004032512436,52.74494736965934,245.56189073134067,257.7069861515406,778.8440858152688,0.9704613816530064,0.8525735865191388,-0.42012058445525946,-0.8230214042766197,-1.4757921066882937,-1.026978255807219,-1.1663003521929014,-0.8415945775994275,-0.7079320795340225,-1.4997245238952492,55149.63750984665,-84388.71222579246
sierra,5000,3,sier_5k_3,sier_5k_3_4,11,3,0,1,10,3,14,271.81567931680365,74.13154890458281,0,24.710516301527605,247.10516301527605,74.13154890458281,345.94722822138647,6468.627678158656,21132.23541576114,0,21132.23541576114,27600.863093919797,159843.12968965212,522188.44772888464,0,522188.44772888464,682031.5774185368,27.363068275589004,94.70374473412689,NaN,94.70374473412689,50.101689706322,125.49276615530798,308.1310297980236,465.9196824957374,772.9839490587825,0.9324053064604684,-1.11490392083272,-0.9048751049805588,0.019934026720846768,0.002979364865603719,1.3220300728126944,0.8127741206487438,-0.2870397250679789,-0.23574333012065715,-0.09645216113544997,55025.63882076514,-84321.6052359743
sierra,5000,3,sier_5k_3,sier_5k_3_5,14,3,2,10,3,5,17,345.94722822138647,74.13154890458281,49.42103260305521,247.10516301527605,74.13154890458281,123.55258150763802,420.0787771259693,21498.838276888182,8406.581102714945,8659.681488524147,17066.262591239094,29905.41937960313,531247.393704951,207730.95937875155,213985.20058821279,421716.15996696433,738978.3530837026,44.217943238980645,59.73159827093194,74.24907041842343,65.92335005443822,47.326626354702775,373.4924002312098,270.46671857737994,511.481654696718,768.6544459335654,0.9042892567288265,-0.7869910029407436,-0.42012058445525946,-0.4157725831508378,0.24962023390913649,0.2164132761841935,0.50717851708361394,1.6034554512622579,-0.5199835207014727,0.2106177606563215,54927.396634438446,-84278.56146652484
stanislaus,3000,1,stan_3k_1,stan_3k_1_1,30,13,3,0,27,16,43,741.3154890458281,321.23671191985886,74.13154890458281,0,667.1839401412453,395.3682608244417,1062.552200965687,16970.444206941756,10337.035256580593,7051.645303608238,17388.68056018883,27307.479463522348,419348.43821979896,255433.47821720032,174249.79622740194,429683.27444460226,674781.9164369992,26.83743694667333,31.818623071305996,54.70659209516406,37.198753104102835,28.435550432022467,330.7022973772021,314.33992233311636,525.1070860101963,644.1394206302037,0.0956813073835114,-0.9665953493282832,0.09147787074926964,-0.5759894475951702,-0.5516196905304054,0.35512201762186185,-1.021365501482991,0.6456919981253012,-0.6087937515264388,-0.5063806400644945,-20082.836785557676,7664.2514125732705
stanislaus,3000,1,stan_3k_1,stan_3k_1_2,8,15,1,0,13,16,23,197.68413041222084,370.6577445229141,24.710516301527605,0,321.23671191985886,395.3682608244417,568.3418749351349,4857.348565376523,14989.06595142681,383.526890928896,15372.592842355705,19846.414516803332,120027.59090693829,370387.5585374046,9477.147490372685,379864.7060277772,490415.1494443428,27.804154986260595,35.669474819047544,22.098,34.97587839497387,33.14607969736916,93.88765215356938,281.8608646650157,368.41482591277656,641.7504301885832,0.08016706195571734,-0.9665953493282832,-1.7380795442361232,-0.7324906190314842,-1.2307506654821618,-0.14978399132892864,0.4146042160355357,-1.401077936834741,-0.7546972407268233,-1.307364491328734,-20166.01477432896,7717.0347213046625
stanislaus,3000,1,stan_3k_1,stan_3k_1_3,19,27,6,0,26,33,46,469.4998097290245,667.1839401412453,148.26309780916563,0,642.4734238397177,815.447037950411,1136.6837498702698,20408.910489349466,27607.855657131346,17045.791609083553,44653.6472662149,48016.76614648081,504314.7153434877,682204.3672657652,421210.31142870156,1103414.6786944668,1186519.0826092528,36.98181053607727,36.08190968092214,60.14340632743266,41.50749823315972,36.45630066257409,369.4341020597494,787.1223954948474,872.0465143094215,638.5328579294094,0.059271957127828866,1.0874197679943185,0.36591148299707854,1.5404855405324858,1.3334085401563884,1.3338147427510916,1.423700391129435,0.9804478713362677,1.5150551966785177,1.2671139745498676,-20361.278827974802,7856.58044709824
stanislaus,3000,1,stan_3k_1,stan_3k_1_4,18,32,0,0,28,32,50,444.7892934274969,790.7365216488834,0,0,691.8944564427729,790.7365216488834,1235.5258150763802,8998.263426057094,31106.164092820472,0,31106.164092820472,40104.427518877565,222351.73507502343,768649.374893633,0,768649.374893633,991001.1099686563,25.228890877105336,35.18060465654336,NaN,35.18060465654336,31.957015829391832,177.85929514795944,569.5752900796624,750.7520580235605,656.7945459416628,0.17786444071923296,0.9665953493282832,0.7318229659941571,0.48884628501003785,0.613201132140778,-0.10328226128001751,0.052126963389654425,-0.6753177791054253,0.5377829472839887,0.6470776008805678,-20546.592638915725,7837.471550496761
stanislaus,3000,1,stan_3k_1,stan_3k_1_5,25,23,0,0,34,23,48,617.7629075381901,568.3418749351349,0,0,840.1575542519386,568.3418749351349,1186.104782473325,16040.787995041575,15522.527585420656,0,15522.527585420656,31563.315580462233,396376.1532408231,383569.67094044905,0,383569.67094044905,779945.8241812722,28.5823481218741,29.313816267656332,NaN,29.313816267656332,28.935150754172106,308.0900134435954,296.40821594118967,604.517858806615,659.5563616095885,0.19579983524909195,-0.1208244186660354,0.5488672244956179,-0.72085175891586994,-0.16423931628459887,-1.4358705077640113,-0.8690660690716352,0.45025584647859757,-0.6893471517092447,-0.10044644403720568,-20718.157775370906,7781.981026838534
stanislaus,3000,2,stan_3k_2,stan_3k_2_1,2,13,0,0,5,13,15,49.42103260305521,321.23671191985886,0,0,123.55258150763802,321.23671191985886,370.6577445229141,118.77223310045345,15372.08613487661,0,15372.08613487661,15490.858367977064,2934.9232021975913,379852.18502435496,0,379852.18502435496,382787.10822655255,8.695559326460833,38.8016137174335,NaN,38.8016137174335,36.26161740831022,2.9993761376508674,275.20213468960213,281.6806887809178,754.9172780298492,0.8150792747096014,-0.2703635454356,-0.2339841946627064,0.3454577556798976,0.2565415842292206,1.0340800315576941,0.9885919762584716,-0.8195108516200463,0.29720620098520334,0.21331273163681214,-10301.347804063113,-26441.948456431273
stanislaus,3000,2,stan_3k_2,stan_3k_2_2,1,18,0,0,3,18,19,24.710516301527605,444.7892934274969,0,0,74.13154890458281,444.7892934274969,469.4998097290245,1907.0442683313422,17512.67188032399,0,17512.67188032399,19419.71614865533,47124.048480336416,432747.16398205,0,432747.16398205,479871.2124623864,49.275999999999996,35.19613802362097,NaN,35.19613802362097,36.07444827458612,32.31536472925971,320.63652876833737,353.5423036624828,750.135213303426,0.7840242631345026,0.8561512272127324,0.43454207580216925,0.6783257040932577,0.8552060443085865,0.38190218343357213,0.9462188682224103,-0.21679511984674302,0.696994462166853,0.8209717796421431,-10202.421398613087,-26535.22789453063
stanislaus,3000,2,stan_3k_2,stan_3k_2_3,1,13,0,0,1,13,14,24.710516301527605,321.23671191985886,0,0,24.710516301527605,321.23671191985886,345.94722822138647,36.93897522620759,9394.610016207158,0,9394.610016207158,9431.548991433365,912.781149488927,232145.6639519815,0,232145.6639519815,233058.4451014704,6.8580000000000005,30.333516598488366,NaN,30.333516598488366,29.287517019079257,0.9851760888542049,177.9880978092164,180.13598464667703,736.2003142391715,0.6935302032471246,-0.2703635454356,-0.4011157622789253,-0.5840589509239338,-0.6667530166092283,-0.4976749505151018,-0.5902704321278479,-0.8609213622209336,-0.5582037049883916,-0.6453453759758669,-10109.889441808878,-26608.377205371857
stanislaus,3000,2,stan_3k_2,stan_3k_2_4,5,4,4,0,0,8,9,123.55258150763802,98.84206520611042,98.84206520611042,0,0,197.68413041222084,222.39464671374844,3078.247935517299,1701.422373313578,2181.933075741735,3883.3554490553133,4779.670308830877,76065.09579074392,42043.025291548955,53916.69283695841,95959.71812850737,118108.12108229286,27.99766776001173,23.271862022622944,26.353953574369065,24.86071631108002,26.00355797877582,59.404591026453744,77.01821472189329,93.81987347260271,734.3633013238878,0.6816005325689922,-1.3968783180839324,-1.2367736003600198,-1.4410767110642468,-1.375588661811471,-1.4876245210475938,-1.3337239515841761,0.3401399737751464,-1.4466622133431497,-1.3752310879794774,-10026.089986256593,-26703.192526067607
stanislaus,3000,2,stan_3k_2,stan_3k_2_5,9,16,3,0,10,19,25,222.39464671374844,395.3682608244417,74.13154890458281,0,247.10516301527605,469.4998097290245,617.7629075381901,6228.7523575539,13685.712973692227,5904.256887939862,19589.96986163209,19914.465331246127,153915.68666951414,338181.0335344496,145897.2360778446,484078.2696122942,492096.72020396375,29.684814329514975,33.0011277799714,50.05841038893131,36.23223652466057,31.84706251571721,118.5967006858906,356.2840047062313,373.0930281118889,731.4367992449156,0.6625956547314211,1.0814541817423988,1.4373314814994826,1.0013522022150259,0.9305940498828921,0.5693172565714281,-0.010816460768858711,1.5570873599125765,1.010665255179485,0.9862919526763885,-10078.273581365855,-26867.76771451067
stanislaus,3000,3,stan_3k_3,stan_3k_3_1,10,4,1,0,1,5,14,247.10516301527605,98.84206520611042,24.710516301527605,0,24.710516301527605,123.55258150763802,345.94722822138647,5505.376760394312,9370.490740202116,324.2927866223985,9694.783526824514,14875.867500596429,136040.70218377488,231549.66418907786,8013.442190300591,239563.10637937844,367590.36637285276,26.4757689217896,54.614282390231956,20.32,49.6865812146499,36.78173339735752,107.61834565214082,163.96741878047584,269.61331573923957,760.5407491947568,0.8515984295327239,-1.0289915108550531,0.22448541330652527,-0.4002755942258488,0.3501011606012751,0.8828130549050238,-0.11816680474776378,-0.015327073967199146,-0.597654066197591,0.34601983953882143,-8409.172955502241,-31565.300423102453
